Amphinaias couchiana
Amphisbaena cayemite
Amphisbaena gonavensis
Amphisbaena leali
Amphitecna spathicalyx
Amsinckia marginata
Amsonia orientalis
Amyris apiculata
Anabarilius andersoni
Anabarilius qiluensis
Anabarilius yangzonensis
Anablepsoides speciosus
Anapistula ataecina
Anas laysanensis
Anathallis kleinii
Ancylastrum cumingianus
Ancylus ashangiensis
Andasta siltte
Andinobates abditus
Andinobates viridis
Andrena labiatula
Andriana hancocki
Andrias davidianus
Andropogon benthamianus
Andryala crithmifolia
Anemone maxima
Aneuretus simoni
Angraecopsis thomensis
Angraecum cribbianum
Angraecum mahavavense
Angraecum muscicolum
Angraecum palmicolum
Angraecum perhumile
Angraecum peyrotii
Angraecum potamophilum
Angraecum rigidifolium
Angraecum rubellum
Angraecum serpens
Angraecum sterrophyllum
Anguilla anguilla
Anguloa cliftonii
Aniba pedicellata
Anilios insperatus
Anischnansis burtti
Anisogomphus solitaris
Anisopappus burundiensis
Anisoptera megistocarpa
Anisoptera reticulata
Anisoptera thurifera subsp. thurifera
Annesorhiza laticostata
Annona ecuadorensis
Annona ferruginea
Annona hystricoides
Annona manabiensis
Anodendron rhinosporum
Anodonta lucasi
Anodonta pallaryi
Anodonthyla theoi
Anodonthyla vallani
Anodorhynchus glaucus
Anogramma ascensionis
Anolis juangundlachi
Anolis roosevelti
Anonconotus apenninigenus
Ansonia guibei
Ansonia vidua
Anthemis glaberrima
Anthochaera phrygia
Anthonotha leptorrhachis
Anthracoceros montani
Anthurium coerulescens
Anthurium eggersii
Anthurium linguifolium
Anthurium tenuicaule
Antilophia bokermanni
Antirrhinum charidemi
Antisolabis seychellensis
Antrisocopia prehensilis
Apalis fuscigularis
Apalone spinifera atra
Aphanius almiriensis
Aphanius danfordii
Aphanius saourensis
Aphanius sirhani
Aphanius transgrediens
Aphistogoniulus corallipes
Aphrastura masafucrae
Aphyolebias claudiae
Apinagia peruviana
Apium bermejoi
Aplocheilichthys Baringo


Aponogeton dioecus
Aponogeton masoalaensis
Aporodrilus mortenseni
Aporosa fusiformis
Aporrhiza multijuga
Aposturisoma myriodon
Aproteles bulmerae
Apterosperma oblata
Aquadulcaris pheronyx
Aquilaria crassna
Aquilaria khasiana
Aquilaria malaccensis
Aquilaria rostrata
Aquilegia barbaricina
Aquilegia nuragica
Aquiloeurycea praecellens
Aquiloeurycea quetzalanensis
Arabis kennedyae
Arachnocephalus medvedevi
Arachnothryx chimboracensis
Ara glaucogularis
Ara rubrogenys
Araucaria angustifolia
Araucaria nemorosa
Ardea insignis
Ardeotis nigriceps
Ardisia byrsonimae
Ardisia dom
Ardisia etindensis
Ardisia oligantha
Ardisia schlechteri
Arenaria bolosii
Arenaria nevadensis
Arenaria radians
Argaterma alticola
Argaterma multisignata
Argocoffeopsis fosimondi
Argyranthemum winteri
Argyroxiphium kauense
Argyroxiphium sandwicense subsp. sandwicense
Ariadna ustulata
Arinia boreoborneensis
Arinia dentifera
Arinia oviformis
Arinia simplex
Ariocarpus bravoanus subsp. bravoanus
Arion luisae
Arisaema heterocephalum subsp. okinawaense
Arisaema kawashimae
Arisaema rostratum
Aristelliger reyesi
Aristogeitonia gabonica
Aristolochia utriformis
Aristolochia westlandii
Arius festinus
Arius uncinatus
Armeria berlengensis
Armeria helodes
Armsia petasus
Aroegas nigroornatus
Aromobates leopardalis
Aromobates meridensis
Aromobates nocturnus
Arrojadoa albiflora
Arrojadoa marylaniae
Artabotrys modestus subsp. modestus
Artemisia insipida
Artemisia kauaiensis
Arthroleptella rugosa
Arthroleptella subvoce
Arthroleptides dutoiti
Arthroleptis kidogo
Arthroleptis kutogundua
Arthroleptis nikeae
Arthroleptis troglodytes
Artisornis moreaui
Arytropteris pondo
Asarum gusk
Asarum monodoriflorum
Asarum okinawense
Asarum pellucidum
Asarum tabatanum
Asclepias kamerunensis
Ascoglossum calopterum
Aspalathus cliffortiifolia
Aspalathus repens
Asparagus macrorrhizus
Aspatharia divaricata
Aspidostemon caudatus
Aspidostemon inconspicuus
Aspidostemon litoralis
Aspidostemon synandra
Aspidostemon triantherus
Aspidostemon trichandra
Asplenium complanatum
Asplenium daghestanicum
Asplenium dielerectum
Asplenium dielfalcatum
Asplenium diellaciniatum
Asplenium dielmannii
Asplenium dielpallidum
Asplenium haughtonii
Asplenium reekmansii
Asplenium schizotrichum
Asplenium unisorum
Asplundia clementinae
Asplundia lutea
Assyriella rechingeri
Astelia waialealae
Asteriscus smithii
Asterogyne yaracuyense
Asteropeia amblyocarpa
Aster quitensis
Astragalus acmophylloides
Astragalus bylowae
Astragalus cavanillesii
Astragalus daghestanicus
Astragalus eliasianus
Astragalus igniarius
Astragalus longivexillatus
Astragalus macrocarpus subsp. lefkarensis
Astragalus magnificus
Astragalus maritimus
Astragalus nigrocalycinus
Astragalus olurensis
Astragalus paroensis
Astragalus schachbuzensis
Astragalus schmolliae
Astragalus sinuatus
Astragalus tatlii
Astragalus trabzonicus
Astragalus tremolsianus
Astragalus verrucosus
Astroblepus formosus
Astroblepus ubidiai
Astrocaryum minus
Astrochelys radiata
Astrochelys yniphora
Astronidium floribundum
Astronidium inflatum
Astronidium kasiense
Astronidium lepidotum
Astronidium pallidiflorum
Astrophytum caput-medusae
Astylosternus nganhanus
Asystasia masaiensis
Ateles fusciceps
Ateles fusciceps fusciceps
Ateles fusciceps rufiventris
Ateles geoffroyi azuerensis
Ateles geoffroyi geoffroyi
Ateles geoffroyi vellerosus
Ateles hybridus
Ateles hybridus brunneus
Ateles hybridus hybridus
Atelopus angelito
Atelopus ardila
Atelopus arsyecue
Atelopus arthuri
Atelopus balios
Atelopus bomolochos
Atelopus boulengeri
Atelopus carbonerensis
Atelopus chiriquiensis
Atelopus chirripoensis
Atelopus chocoensis
Atelopus chrysocorallus
Atelopus coynei
Atelopus cruciger
Atelopus ebenoides
Atelopus elegans
Atelopus erythropus
Atelopus eusebianus
Atelopus eusebiodiazi
Atelopus famelicus
Atelopus farci
Atelopus gigas
Atelopus glyphus
Atelopus guanujo
Atelopus halihelos
Atelopus ignescens
Atelopus lynchi
Atelopus mindoensis
Atelopus minutulus
Atelopus monohernandezii
Atelopus mucubajiensis
Atelopus nanay
Atelopus nicefori
Atelopus nocturnus
Atelopus onorei
Atelopus orcesi
Atelopus oxyrhynchus
Atelopus pachydermus
Atelopus palmatus
Atelopus pastuso
Atelopus patazensis
Atelopus pedimarmoratus
Atelopus peruensis
Atelopus petersi
Atelopus petriruizi
Atelopus pictiventris
Atelopus pinangoi
Atelopus planispina
Atelopus podocarpus
Atelopus pyrodactylus
Atelopus quimbaya
Atelopus reticulatus
Atelopus senex
Atelopus sernai
Atelopus simulatus
Atelopus sonsonensis
Atelopus sorianoi
Atelopus subornatus
Atelopus tamaense
Atelopus varius
Atelopus zeteki
Athamanta cortiana
Athanasia imbricata
Atherinella jiloaensis
Atheta caprariensis
Atheta floresensis
Athous pomboi
Athyrium haleakalae
Athyrium rondoense
Atlantasellus cavernicolus
Atlantica calathoides
Atlantica engonata
Atlantica gomerensis
Atlantica guerinianus
Atlantica putrescens
Atlapetes blancae
Atopophrynus syntomopus
Atriplex plebeja
Atrophaneura jophon
Attalea crassispatha
Attebania bernasconii
Atya brachyrhinus
Aubregrinia taiensis
Auerodendron pauciflorum
Aulacocalyx camerooniana
Aulonocara baenschi
Aulonocara kandeense
Aulonocara maylandi
Austrocordulia leonardi
Austrodontura castletoni
Austrogammarus australis
Austrolebias cinereus
Autranella congolensis
Avellara fistulosa
Axis kuhlii
Aythya baeri
Aythya innotata
Azurina eupalama
Baccharis aretioides
Baccharis fusca
Bactris nancibensis
Badula crassa
Badula platyphylla
Badula reticulata
Bagrus meridionalis
Bahaba taipingensis
Balaenoptera edeni Gulf of Mexico subpopulation
Balaenoptera musculus intermedia
Balaka diffusa
Balaka microcarpa
Balaka streptostachys
Balantiocheilos ambusticauda
Balebreviceps hillmani
Balta crassivenosa
Banara caymanensis
Banara vanderbiltii
Bangana decorus
Barbatula eregliensis
Barbodes amarus
Barbodes baoulan
Barbodes clemensi
Barbodes disa
Barbodes flavifuscus
Barbodes herrei
Barbodes katalo
Barbodes lanaoensis
Barbodes manalak
Barbodes pachycheilus
Barbodes palata
Barbodes resimus
Barbodes tras
Barbodes truncatulus
Barbodes wynaadensis
Barbouria cubensis
Barbus euboicus
Barbus Banhine


Barleria observatrix
Basselinia moorei
Basselinia vestita
Batagur affinis

Batagur borneoensis
Batagur kachuga
Bauhinia seminarioi
Bazzania bhutanica
Beatragus hunteri
Beddomeia tumida
Bedotia Manombo


Bedotia tricolor
Begonia asympeltata
Begonia cladocarpoides
Begonia eciliata
Begonia minuta
Begonia montis-elephantis
Begonia quadrialata subsp. dusenii
Begonia razafinjohanyi
Begonia salaziensis
Begonia stellata
Beilschmiedia penangiana
Beilschmiedia preussii
Belgrandia alcoaensis
Belgrandia bonelliana
Belgrandia moitessieri
Belgrandia varica
Belgrandiella austriana
Belgrandiella bachkovoensis
Belgrandiella boetersi
Belgrandiella cavernica
Belgrandiella ganslmayri
Belgrandiella kreisslorum
Belgrandiella mimula
Belgrandiella multiformis
Belgrandiella parreyssii
Belgrandiella pelerei
Belgrandiella styriaca
Bellamya ecclesi
Bellamya jeffreysi
Bellamya liberiana
Bellamya mweruensis
Bellamya pagodiformis
Bellamya phthinotropis
Bellamya robertsoni
Bellatorias obiri
Bellevalia pelagica
Belonophora ongensis
Bembidion derelictus
Bencomia brachystachya
Bencomia sphaerocarpa
Benoitinus elegans
Benthamia catatiana
Benthamia dauphinensis
Benthamia nigro-vaginata
Berberis karkaralensis
Berberis maderensis
Berberis nilghiriensis
Berlinia hollandii
Berlinia korupensis
Bermudalana aruboides
Bermudamysis speluncola
Bertia cambojiensis
Beta patula
Betta miniopinna
Betta persephone
Betta simplex
Betta spilotogena
Bettongia penicillata
Betula chichibuensis
Betula gynoterminalis
Betula klokovii
Betula lenta subsp. uber
Betula murrayana
Bhesa nitidissima
Bhesa sinica
Biantes parvulus
Bidens campylotheca subsp. pentamera
Bidens campylotheca subsp. waihoiensis
Bidens hendersonensis oenoensis
Bidens micrantha subsp. ctenophylla
Bidens ruyigiensis
Bidens sandvicensis subsp. confusa
Bidens simplicifolia
Bidens wiebkei
Bifurcaria galapagensis
Biscutella rotgesii
Biswamoyopterus biswasi
Bithynia kastorias
Blakea granatensis
Blepharis reekmansii
Blepharis refracta
Blotiella coriacea
Boettgeria obesiuscula
Bogidiella bermudensis
Bokermannohyla izecksohni
Bolitoglossa capitana
Bolitoglossa carri
Bolitoglossa decora
Bolitoglossa diaphora
Bolitoglossa longissima
Bolitoglossa oresbia
Bolitoglossa synoria
Bolitoglossa zapoteca
Bomarea angustifolia
Bomarea goniocaulon
Bomarea graminifolia
Bomarea hartwegii
Bomarea longipes
Bombax insigne polystemon
Bombus affinis
Bombus franklini
Bombus rubriventris
Bombus suckleyi
Bombus variabilis
Bonamia menziesii
Boninthemis insularis
Bonnetia ptariensis
Boophis ankarafensis
Boophis baetkei
Boophis liami
Boophis tsilomaro
Boophis williamsi
Borderea chouardii
Borikenophis sanctaecrucis
Bos sauveli
Bostrychia bocagei
Boswellia ogadensis
Bothriocline auriculata
Bothrops alcatraz
Bothrops insularis
Boucardicus fidimananai
Boucardicus fortistriatus
Boucardicus simplex
Bourreria angustifolia
Brachionichthys hirsutus
Brachionidium pteroglossum
Brachylophus vitiensis
Brachymeles cebuensis
Brachystegia oblonga
Brachystephanus kupeensis
Brachystephanus schliebenii
Brachyteles hypoxanthus
Bradyporus montandoni
Bradypus pygmaeus
Bradytriton silus
Branchinecta belki
Branchinecta mexicana
Branchinella lithaca
Brassica macrocarpa
Bridgeoporus nobilissimus
Brighamia insignis
Brighamia rockii
Brimeura duvigneaudii
Bromeliohyla dendroscarta
Bromus bikfayensis
Brookesia bonsi
Brookesia desperata
Browneopsis macrofoliolata
Bruguiera hainesii
Brymela tutezona
Bryopteris gaudichaudii
Bubalus mindorensis
Buchanania barberi
Buchnera libenii
Buddleja formosana
Buellia asterella
Bufonia takhtajanii
Bulbophyllum ceriodorum
Bulbophyllum conchophyllum
Bulbophyllum erythroglossum
Bulbophyllum filiforme
Bulbophyllum gnomoniferum
Bulbophyllum hirsutiusculum
Bulbophyllum jaapii
Bulbophyllum kupense
Bulbophyllum leopardinum tuberculatum
Bulbophyllum minax
Bulbophyllum moratii
Bulbophyllum sanguineum
Bulbophyllum tampoketsense
Bulbostylis fusiformis
Bulbostylis neglecta
Bulimulus achatellinus
Bulimulus adelphus
Bulimulus adserseni
Bulimulus chemitzioides
Bulimulus curtus
Bulimulus deridderi
Bulimulus duncanus
Bulimulus eos
Bulimulus eschariferus
Bulimulus galapaganus
Bulimulus habeli
Bulimulus hirsutus
Bulimulus indefatigabilis
Bulimulus jacobi
Bulimulus lycodus
Bulimulus ochsneri
Bulimulus reibischi
Bulimulus saeronius
Bulimulus sculpturatus
Bulimulus josevillani


Bulimulus tuideroyi


Bulimulus wolfi
Bunolagus monticularis
Bupleurum dianthifolium
Bupleurum elatum
Bupleurum kakiskalae
Bupleurum latissimum
Burmeistera asplundii
Burmeistera rubrosepala
Burramys parvus
Burretiokentia koghiensis
Burttia sylvatica
Buteo ridgwayi
Buxus capuronii
Buxus vahlii
Byblis gigantea
Byrsonima nemoralis subsp. dressleri
Bythinella cylindrica
Bythinella eutrepha
Bythinella gloeeri
Bythinella lunzensis
Bythinella markovi
Bythinella turca
Bythiospeum cisterciensorum
Bythiospeum dubium
Bythiospeum gonostoma
Bythiospeum husmanni
Bythiospeum pellucidum
Bythiospeum pfeifferi
Bythiospeum putei
Bythiospeum tschapecki
Bythiospeum turritum
Bythiospeum wiaaiglica
Byttneria minytricha
Cacatua haematuropygia
Cacatua sulphurea
Cadaba insularis
Cadia rubra
Cadiscus aquaticus
Caecocypris basimi
Calacalles azoricus
Caladenia hastata
Calamaria ingeri
Calamaria prakkei
Calamus compsostachys
Calamus obovoideus
Calamus sabalensis
Calamus wailong
Calathea dodsonii
Calathea petersenii
Calathus carvalhoi
Calathus lundbladi
Caledoconcha carnosa
Calendula maritima
Calidris pygmaea
Callaeas cinereus
Callerya neocaledonica
Callianthemum kernerianum
Callicarpa ampla
Callicebus barbarabrownae
Calligonum calcareum
Calligonum triste
Callionymus sanctaehelenae
Callitriche pulchra
Callulina dawida
Callulina hanseni
Callulina kanga
Callulina laphami
Callulina meteora
Callulina shengena
Callulina stanleyi
Calodendrum eickii
Calophyllum acutiputamen
Calophyllum africanum
Calophyllum cuneifolium
Calotriton arnoldi
Calumma hafahafa
Calumma tarzan
Calycogonium torbecianum
Calycorectes schottianus
Calyptranthes acutissima
Calyptranthes arenicola
Calyptranthes flavo-viridis
Calyptranthes hotteana
Calyptranthes kiaerskovii
Calyptranthes pozasiana
Calyptranthes uniflora
Calyptura cristata
Cambarellus areolatus
Cambarellus prolixus
Cambarus aculabrum
Cambarus laconensis
Cambarus obeyensis
Cambarus subterraneus
Cambarus tartarus
Cambarus veitchorum
Cambarus zophonastes
Camellia azalea
Camellia bugiamapensis
Camellia capitata
Camellia crassiphylla
Camellia cucphuongensis
Camellia cupiformis
Camellia dalatensis
Camellia dongnaiensis
Camellia duyana
Camellia fangchengensis
Camellia fascicularis
Camellia flava
Camellia hekouensis
Camellia ilicifolia
Camellia impressinervis
Camellia inusitata
Camellia luteoflora
Camellia maiana
Camellia oconoriana
Camellia piquetiana
Camellia rosmannii
Camellia rubriflora
Camelus ferus
Campanula aghrica
Campanula kantschavelii
Campanula lazica
Campanula seraglio
Campanula troegerae
Campephilus imperialis
Campephilus principalis
Campnosperma seychellarum
Camptocarpus cornutus
Canariella jandiaensis
Canariella ronceroi
Canarium whitei
Canavalia favieri
Canavalia molokaiensis
Canavalia napaliensis
Canavalia pubescens
Canavalia veillonii
Canis rufus
Capensibufo rosei
Capitellum mariagalantae
Capitellum metallicum
Capitellum parvicruzae
Capoeta pestai
Capparis mirifica
Capparis panamensis
Carausius scotti
Carcharhinus hemiodon
Carcharias taurus East coast of Australia subpopulation
Carcharias taurus Southwest Atlantic subpopulation
Cardioglossa manengouba
Cardioglossa trifasciata
Caretta caretta North East Indian Ocean subpopulation
Caretta caretta North West Indian Ocean subpopulation
Caretta caretta South Pacific subpopulation
Carex antoniensis
Carex austromexicana
Carex collifera
Carex furva
Carex lapazensis
Carex lepida
Carex ownbeyi
Carex tessellata
Caridina apodosis
Caridina dennerli
Caridina linduensis
Caridina profundicola
Caridina spongicola
Caridina subventralis
Caridina tumida
Caridina yilong
Cariniana kuhlmannii
Cariniana penduliflora
Carinigera drenovoensis
Carlowrightia ecuadoriana
Carpinus hebestroma
Carpinus langaoensis
Carpinus putoensis
Carpinus tientaiensis
Carpococcyx viridis
Carpodiptera mirabilis
Carpoxylon macrospermum
Casearia mauritiana
Casearia staffordiae
Casearia williamsiana
Caseolus subcalliferus
Caspiomyzon hellenicus
Cassine koordersii
Cassipourea eketensis
Cassipourea korupensis
Cassipourea subcordata
Cassipourea subsessilis
Castanea dentata
Castanopsis catappaefolia
Catlocarpio siamensis
Catops velhocabrali
Caulotrupis parvus
Cavia intermedia
Cayratia pedata glabra
Cebus aequatorialis
Cebus kaapori
Cecilioides eulima
Cecilioides jeskalovicensis
Cedarbergeniana imperfecta
Cedrelopsis gracilis
Celestus anelpistus
Celestus duquesneyi
Celestus microblepharis
Celestus occiduus
Centaurea akamantis
Centaurea caroli-henrici
Centaurea corensis
Centaurea demirizii
Centaurea drabifolioides
Centaurea heldreichii
Centaurea leptophylla
Centaurea tamanianiae
Centaurea vavilovii
Centaurium sebaeoides
Centaurodendron dracaenoides
Centaurodendron palmiforme
Centranthus amazonum
Centrolene ballux
Centrolene gemmatum
Centrolene heloderma
Centromerus anoculus
Centromerus sexoculatus
Centropogon albostellatus
Centropogon brachysiphoniatus
Centropogon cazaletii
Centropogon pilalensis
Centropogon solisii
Centropogon uncinatus
Centropus steerii
Cephalaria anatolica
Cephalorhynchus hectori maui
Ceratocentron fesselii
Ceratoglanis pachynema
Ceratophallus concavus
Ceratophallus subtilis
Ceratophysella HC


Ceratozamia fuscoviridis
Ceratozamia huastecorum
Ceratozamia kuesteriana
Ceratozamia miqueliana
Ceratozamia zaragozae
Ceratozamia zoquorum
Cercocarpus traskiae
Cercomacra carbonaria
Cercopithecus dryas
Cercopithecus mitis zammaronoi
Cereus estevesii
Cereus saddianus
Cerion nanus
Cernuella amanda
Cernuella aradasii
Ceropegia decidua subsp. pretoriensis
Ceropegia dorjei
Ceroxylon sasaimae
Cervus hanglu hanglu
Cestrum tipocochense
Ceylonthelphusa callista
Ceylonthelphusa durrelli
Ceylonthelphusa kotagama
Ceylonthelphusa nana
Ceylonthelphusa nata
Ceylonthelphusa orthos
Ceylonthelphusa sanguinea
Ceylonthelphusa savitriae
Ceyx sangirensis
Chaerophyllum karsianum
Chaerophyllum posofianum
Chaetocarpus pubescens
Chaetolabia fryeri
Chaetospania gardineri
Chalcides ebneri
Chamaecrista seticrenata
Chamaecrista souzana
Chamaedorea plumosa
Chamalycaeus microconus
Chamalycaeus mixtus
Championella sarcorrhiza
Charadrahyla altipotens
Charadrahyla trux
Charadrius obscurus
Charmosyna amabilis
Charmosyna diadema
Charmosyna toxopei
Charopa lafargei
Charpentiera densiflora
Charpentieria crassicostata
Charpentieria ferrox
Charpentieria spezialensis
Chasmistes liorus
Chassalia capitata
Chassalia coriacea johnstonii
Chassalia laikomensis
Cheirogaleus sibreei
Cheirolophus crassifolius
Cheirolophus duranii
Cheirolophus metlesicsii
Cheirolophus santos-abreui
Cheirostylis sherriffii

Chelonoidis darwini
Chelonoidis donfaustoi
Chelonoidis guntheri
Chelonoidis hoodensis
Chelonoidis phantasticus
Chelonoidis porteri
Cherax leckii
Cherax tenuimanus
Chilabothrus argentum
Chilatherina sentaniensis
Chiloglanis bifurcus
Chiloglanis polyodon
Chiloglanis ruziziensis
Chilostoma crombezi
Chilostoma harpya
Chindongo saulosi
Chionanthus fluminensis
Chionanthus proctorii
Chionanthus subsessilis
Chionanthus tenuis
Chironius vincenti
Chiropotes satanas
Chiropterotriton arboreus
Chiropterotriton chiropterus
Chiropterotriton lavae
Chiropterotriton magnipes
Chiropterotriton mosaueri
Chiropterotriton terrestris
Chitra chitra
Chlamydogobius micropterus
Chlamydogobius squamigenus
Chlorita edithae
Chlorocypha aurora
Chlorocypha jejuna
Chlorogomphus brunneus keramensis
Chloroleucon tortum
Chlorophytum borivilianum
Chlorophytum petrophilum
Chlorophytum rhizopendulum
Chodanthus montecillensis
Choerophryne siegfriedi
Chondrohierax wilsonii
Chordospartium muritai
Chorthippus acroleucus
Chorthippus antecessor
Chorthippus bozdaghi
Chorthippus ilkazi
Chorthippus lacustris
Chromidotilapia guntheri loennbergii
Chromomastax movogovodia
Chromousambilla burtti
Chrysoblephus cristiceps
Chrysochraon beybienkoi
Chrysophyllum claraense
Chrysophyllum durifructum
Chrysophyllum euryphyllum
Chrysophyllum superbum
Chrysoritis cotrelli
Churamiti maridadi
Cichlocolaptes mazarbarnetti
Cicindela albissima
Cincinna kizakikoensis
Cinclodes aricomae
Cinclodes palliatus
Cinnamomum chemungianum
Cinnamomum kotoense
Cinnamomum rivulorum
Cinnamomum walaiwarense
Cipocereus pusilliflorus
Cirsium davisianum
Cirsium eliasianum
Cissampelos nigrescens cardiophylla
Cissa thalassina
Cistus heterophyllus subsp. carthaginensis
Citharexylum quitense
Citharexylum svensonii
Citrus taiwanica
Cixius cavazoricus
Claoxylon flavum
Claoxylon linostachys
Claravis geoffroyi
Clarias cavernicola
Clarias maclareni
Clavija domingensis
Clavija parvula
Cleidion lemurum
Cleistanthus major
Cleistanthus robustus
Cleistocactus hoffmannii
Cleistocactus xylorhizus
Cleopatra cridlandi
Cleptornis marchei
Clermontia oblongifolia subsp. brevipes
Clermontia oblongifolia subsp. mauiensis
Clermontia peleana
Clermontia peleana subsp. peleana
Clermontia peleana subsp. singuliflora
Clermontia pyrularia
Clermontia samuelii subsp. hanaensis
Clermontia samuelii subsp. samuelii
Clethra coloradensis
Cleyera ternstroemioides
Clidemia ecuadorensis
Clinosperma macrocarpa
Clinothelphusa kakoota
Clitoria andrei
Cloiselia humbertii
Clupeonella abrau
Clusia intertexta
Cnemaspis anaikattiensis
Cnemaspis temiah
Cnemidophorus vanzoi
Coahuilix hubbsi
Cobitis illyrica
Cobitis jadovaensis
Cobitis kellei
Cobitis splendens
Cobitis stephanidisi
Cobitis taurica
Coccoloba cholutecensis
Coccoloba hotteana
Coccoloba lindaviana
Coccoloba retirensis
Coccothrinax borhidiana
Coccothrinax jimenezii
Cochranella euhystrix
Cocoharpinia iliffei
Codia xerophila
Coelatura rothschildi
Coeligena orina
Coffea alleizettii
Coffea charrieriana
Coffea decaryana
Coffea fotsoana
Coffea heterocalyx
Coffea kihansiensis
Coffea kimbozensis
Coffea leonimontana
Coffea manombensis
Coffea minutiflora
Coffea montis-sacri
Coffea rakotonasoloi
Coffea vatovavyensis
Cola kimbozensis
Cola lukei
Cola metallica
Cola nigerica
Cola porphyrantha
Cola praeacuta
Cola quentinii
Cola rondoensis
Cola ruawaensis
Colchicum greuteri
Colchicum leptanthum
Coleocephalocereus braunii
Coleocephalocereus diersianus
Coleocephalocereus purpureus
Coleochloa domensis
Coleura seychellensis
Colophon berrisfordi
Colophon cassoni
Colophon montisatris
Colophon primosi
Colossobolus litoralis
Colossobolus minor
Colossobolus pseudoaculeatus
Colostethus jacobuspetersi
Colubrina hondurensis
Colubrina oppositifolia
Columba argentina
Columbina cyanopis
Columnea asteroloma
Columnea manabiana
Columnea poortmannii
Combretum tenuipetiolatum
Commelina mwatayamvoana
Commidendrum robustum
Commidendrum rotundifolium
Commidendrum spurium
Commiphora monoica
Commiphora wightii
Comocladia parvifoliola
Compsophis vinckei
Coneuplecta turrita
Congosorex phillipsorum
Connarus ecuadorensis
Connarus popenoei
Conolophus marthae
Conothele truncicola
Conraua derooi
Consolea corallicola
Consolea falcata
Consolida samia
Conturbatia crenata
Conus lugubris
Conus mordeirae
Conus salreiensis
Convolvulus argyrothamnos
Conyza mandrarensis
Conyza schlechtendalii
Cookeconcha contorta
Copadichromis nkatae
Cophixalus concinnus
Cophotis dumbara
Cophyla karenae
Cophyla maharipeo
Cophyla puellarum
Copiapoa ahremephiana
Copiapoa angustiflora
Copiapoa decorticans
Copiapoa esmeraldana
Coprosma kawaikiniensis
Coprosma laevigata
Coprosma rapensis benefica
Coptodon coffea
Coptottigia cristata
Coracinotus squamiferus
Coracornis sanghirensis
Cordia leslieae
Cordia tortuensis
Cordulegaster helladica kastalia
Coregonus bavaricus
Coregonus hoferi
Coregonus huntsmani
Coregonus pennantii
Coregonus reighardi
Coregonus trybomi
Corematodus shiranus
Cornicandovia australica
Cornus darvasica
Cornutia obovata
Coronopus navasii
Corvus kubaryi
Corvus unicolor
Corybas dienemus
Corynopuntia reflexispina
Coryphaenoides rupestris
Coryphantha potosiana
Costellina turrita
Costus barbatus
Costus geothyrsus
Costus vinosus
Cotoneaster cambricus
Cotoneaster majoricensis
Cottus paulus
Cottus rondeleti
Cotula myriophylloides
Cotylelobium lewisianum
Cotylelobium scabriusculum
Couepia joaquinae
Couepia scottmorii
Couratari asterophora
Couratari asterotricha
Couratari prancei
Coursetia cajamarcana
Coussarea chiapensis
Coussarea rafa-torresii
Craigia kwangsiensis
Crambe feuillei
Crambe sventenii
Crambe tamadabensis
Crambe wildpretii
Crataegus darvasica
Crataegus knorringiana
Crataegus necopinata
Crataegus turcicus
Craugastor anciano
Craugastor andi
Craugastor angelicus
Craugastor catalinae
Craugastor coffeus
Craugastor cruzi
Craugastor emcelae
Craugastor emleni
Craugastor epochthidius
Craugastor fecundus
Craugastor fleischmanni
Craugastor glaucus
Craugastor greggi
Craugastor guerreroensis
Craugastor gulosus
Craugastor lineatus
Craugastor megalotympanum
Craugastor merendonensis
Craugastor milesi
Craugastor obesus
Craugastor olanchano
Craugastor omoaensis
Craugastor polymniae
Craugastor pozo
Craugastor ranoides
Craugastor saltuarius
Craugastor stadelmani
Craugastor tabasarae
Craugastor taurus
Craugastor trachydermus
Crax alberti
Crax pinima
Cremnomys elvira
Crepidium kabense
Crinum malabaricum
Crithagra concolor
Crocidura andamanensis
Crocidura harenna
Crocidura jenkinsi
Crocidura nicobarica
Crocidura trichura
Crocidura wimmeri
Crocodylus intermedius
Crocodylus mindorensis
Crocodylus rhombifer
Crocodylus siamensis
Crossandra acutiloba
Crossandra cinnabarina
Crotalaria bosseri
Crotalaria peltieri
Crotalus catalinensis
Crotaphatrema lamottei
Croton aripoensis
Croton lawianus
Croton macrocarpus
Crotonogyne impedita
Croton vaughanii
Crudia bibundina
Cryosophila cookii
Cryosophila grayumii
Cryphiops brasiliensis
Cryphiops luscus
Cryptanthus diamantinensis
Cryptazeca elongata
Cryptella alegranzae
Cryptella tamaranensis
Cryptocarya elliptifolia
Cryptocarya ferrarsi
Cryptochloris wintoni
Cryptolestes azoricus
Cryptophaea saukra
Cryptopus dissectus
Cryptotettix insularis
Cryptotis nelsoni
Cryptotriton monzoni
Cryptotriton veraepacis
Crystallaria cincotta
Ctenitis pallatangana
Ctenitis squamigera
Ctenodecticus major
Ctenomys osvaldoreigi
Ctenomys roigi
Ctenomys sociabilis
Ctenosaura bakeri
Ctenosaura melanosterna Cayos Cochinos subpopulation
Ctenosaura melanosterna Valle de Aguán subpopulation
Ctenosaura oaxacana
Ctenotus lancelini
Ctenotus serotinus
Cuminia eriantha
Cuminia fernandezia
Cuneopsis demangei
Cuora aurocapitata
Cuora bourreti
Cuora galbinifrons
Cuora mccordi
Cuora pani
Cuora picturata
Cuora trifasciata
Cuora yunnanensis
Cuora zhoui
